cell	devTime	raw_annotation	pred_annotation	sub_pred_annotation	prediction_score_max	pred_psdt	proj_UMAP_1	proj_UMAP_2
sc7786267	CS7	PriS	PriS	PriS	0.980602915491172	NA	-7.43695163726807	1.58287334442139
sc7788214	CS7	PriS	PriS	PriS	0.993909804887012	NA	-5.40608692169189	-0.0754653140902519
sc7785619	CS7	HEP	HEP	HEP	0.99979990131512	NA	-9.69744682312012	3.73129343986511
sc7786310	CS7	PriS	PriS	PriS	0.951861436098507	NA	-5.04290008544922	0.38940292596817
sc7786139	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.998800196368248	NA	-7.58101224899292	5.11663055419922
sc7785602	CS7	HEP	HEP	HEP	0.99944607250188	NA	-10.9970893859863	4.38027286529541
sc7788236	CS7	Mesoderm	Mesoderm	Mesoderm	0.929366350662357	NA	-4.92594814300537	3.40232586860657
sc7786309	CS7	Mesoderm	Mesoderm	Mesoderm	0.961818381569637	NA	-6.54577732086182	3.50089597702026
sc7788070	CS7	PriS	PriS	PriS	0.519445024325148	NA	-4.78576421737671	0.26324474811554
sc7786370	CS7	Epiblast	Epiblast	Late_EPI	0.998371788690364	16.7251925274844	-6.05883312225342	-1.57963800430298
sc7786728	CS7	YSE	Ambiguous	Ambiguous	0.339019971258541	NA	0.559715628623962	2.09375667572021
sc7788049	CS7	AdvMes	AdvMes	AdvMes	0.999323986360913	NA	-5.76157283782959	6.50398540496826
sc7785641	CS7	HEP	HEP	HEP	0.999888015096433	NA	-10.9039649963379	4.15616607666016
sc7786397	CS7	Epiblast	Epiblast	Late_EPI	0.999790010656748	16.3164286339434	-5.38019514083862	-1.55480897426605
sc7786172	CS7	Epiblast	Epiblast	Late_EPI	0.998233488964266	16.5998283889064	-5.83636426925659	-1.64290869235992
sc7788332	CS7	Mesoderm	Mesoderm	Mesoderm	0.820339760773776	NA	-4.28928089141846	3.91771602630615
sc7785788	CS7	Epiblast	Epiblast	Late_EPI	0.983264497685242	15.6840582086384	-4.49136352539062	-0.987245082855225
sc7786152	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.989504129711948	NA	-7.30078125	6.31759929656982
sc7785360	CS7	HEP	HEP	HEP	0.999598662380504	NA	-9.7466983795166	3.73546624183655
sc7786228	CS7	PriS	Ambiguous	Ambiguous	0.483178871610657	NA	-6.27399158477783	0.269295334815979
sc7788239	CS7	Mesoderm	Mesoderm	Mesoderm	0.996400385428471	NA	-6.61019897460938	3.77690601348877
sc7786239	CS7	Mesoderm	Mesoderm	Mesoderm	0.996630535838441	NA	-6.83265161514282	2.4967246055603
sc7786109	CS7	Epiblast	Epiblast	Late_EPI	0.997823254067824	16.4394643038612	-5.32530784606934	-0.892772138118744
sc7785966	CS7	Epiblast	Epiblast	Late_EPI	0.999721084768712	16.4426791770637	-5.37992382049561	-1.61277973651886
sc7785446	CS7	Erythroblasts	Erythroblasts	Erythroblasts	0.985338197037541	NA	-12.4027633666992	4.08950185775757
sc7786303	CS7	PriS	PriS	PriS	0.882259448090823	NA	-4.90575408935547	0.397962331771851
sc7786710	CS7	AdvMes	AdvMes	AdvMes	0.676245540966176	NA	-5.87136220932007	5.30417060852051
sc7786383	CS7	HEP	HEP	HEP	0.99918748430168	NA	-8.70679759979248	3.9125919342041
sc7786115	CS7	AdvMes	AdvMes	AdvMes	0.614918275883413	NA	-6.14138698577881	6.09236526489258
sc7786645	CS7	Mesoderm	Mesoderm	Mesoderm	0.99436287262553	NA	-4.94591474533081	3.91326951980591
sc7786686	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999876258225341	NA	-7.09069204330444	7.79308891296387
sc7785801	CS7	PriS	Ambiguous	Ambiguous	0.429529866576854	NA	-6.76509857177734	1.58039951324463
sc7788071	CS7	Mesoderm	Mesoderm	Mesoderm	0.994647414814817	NA	-4.71458387374878	2.17379903793335
sc7785694	CS7	DE	DE	DE	0.701092707647065	NA	-0.661876678466797	1.67011606693268
sc7786595	CS7	Mesoderm	Mesoderm	Mesoderm	0.998611556844487	NA	-4.75413751602173	4.91098594665527
sc7788151	CS7	Mesoderm	Mesoderm	Mesoderm	0.958097715895338	NA	-4.91172885894775	2.98395824432373
sc7786232	CS7	Mesoderm	Mesoderm	Mesoderm	0.963301533979118	NA	-4.69225740432739	3.76446104049683
sc7785777	CS7	Mesoderm	Mesoderm	Mesoderm	0.963341293952889	NA	-5.6432409286499	3.3382785320282
sc7785818	CS7	Epiblast	Epiblast	Late_EPI	0.999943456718473	16.6227317471984	-5.92498588562012	-1.13943254947662
sc7785651	CS7	HEP	HEP	HEP	0.999906302842082	NA	-9.55672836303711	3.77417159080505
sc7786506	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.987722319385454	NA	-8.22745227813721	8.91282176971436
sc7786181	CS7	PriS	PriS	PriS	0.879980673430266	NA	-7.48759365081787	2.11261439323425
sc7786554	CS7	Mesoderm	Mesoderm	Mesoderm	0.991999548777039	NA	-5.36225891113281	5.26397800445557
sc7785643	CS7	HEP	Ambiguous	Ambiguous	0.0505091208222054	NA	-11.998514175415	4.19747161865234
sc7785341	CS7	Epiblast	Epiblast	Late_EPI	0.99932134561302	16.33797746346	-5.46945858001709	-1.57417345046997
sc7786326	CS7	Mesoderm	Mesoderm	Mesoderm	0.982997338489312	NA	-6.74273538589478	3.57826685905457
sc7786322	CS7	Mesoderm	Mesoderm	Mesoderm	0.999588385001677	NA	-4.82935333251953	1.82783162593842
sc7786434	CS7	PriS	Ambiguous	Ambiguous	0.34276327631832	NA	-6.00750398635864	0.972865223884583
sc7785620	CS7	HEP	HEP	HEP	0.999992260204314	NA	-6.76953887939453	7.12035083770752
sc7788174	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.904998791623356	NA	-7.44265270233154	5.32600164413452
sc7786738	CS7	Mesoderm	Mesoderm	Mesoderm	0.993238236856244	NA	-5.43882322311401	4.6254825592041
sc7785851	CS7	PriS	Mesoderm	Mesoderm	0.758499289726345	NA	-6.85955905914307	1.96911382675171
sc7786450	CS7	Mesoderm	Mesoderm	Mesoderm	0.917258803139264	NA	-4.47024869918823	4.64930105209351
sc7785869	CS7	Mesoderm	Mesoderm	Mesoderm	0.939566809239455	NA	-5.39258670806885	6.41374015808105
sc7788077	CS7	AdvMes	AdvMes	AdvMes	0.999863306367725	NA	-6.46433162689209	6.07324600219727
sc7788068	CS7	Mesoderm	Mesoderm	Mesoderm	0.908630425178008	NA	-4.55045795440674	3.5793297290802
sc7786610	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.938690027686222	NA	-7.11443042755127	6.25348711013794
sc7786018	CS7	YSE	YSE	YSE	0.980620081450899	NA	1.04566729068756	2.06512665748596
sc7786314	CS7	AdvMes	AdvMes	AdvMes	0.988087112520447	NA	-5.77380418777466	6.62318801879883
sc7788358	CS7	PriS	PriS	PriS	0.835772053423	NA	-7.38506174087524	1.78774774074554
sc7788341	CS7	Mesoderm	Mesoderm	Mesoderm	0.99940682381883	NA	-4.67721891403198	2.8516058921814
sc7786535	CS7	Late_Amnion	Amnion	Amnion	0.867890588965302	NA	-4.05677509307861	-0.336117208003998
sc7786293	CS7	PriS	PriS	PriS	0.999204011328062	NA	-7.62603950500488	1.13655865192413
sc7785689	CS7	PriS	PriS	PriS	0.999334734990724	NA	-7.6782693862915	1.30087995529175
sc7785720	CS7	AdvMes	AdvMes	AdvMes	0.900524133585027	NA	-6.69038248062134	5.92683029174805
sc7786771	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.9993055893902	NA	-7.48190927505493	6.36977052688599
sc7788270	CS7	PriS	PriS	PriS	0.780901666523344	NA	-4.68097972869873	0.140121757984161
sc7786070	CS7	Mesoderm	Mesoderm	Mesoderm	0.928292447161741	NA	-4.87399435043335	1.45340931415558
sc7786723	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.997448424757939	NA	-7.11419677734375	6.43797063827515
sc7785764	CS7	Mesoderm	Mesoderm	Mesoderm	0.929835105360245	NA	-5.23720550537109	6.06258773803711
sc7788093	CS7	PriS	PriS	PriS	0.962758864367232	NA	-4.91014003753662	0.445453733205795
sc7786323	CS7	Mesoderm	Mesoderm	Mesoderm	0.969639747260876	NA	-5.77284574508667	3.1353919506073
sc7785662	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.99848487346683	NA	-7.45326375961304	8.18519020080566
sc7786251	CS7	Axial Mes	Axial Mes	Axial Mes	0.990881085579081	NA	-2.10383582115173	2.27110648155212
sc7785482	CS7	HEP	HEP	HEP	0.99958793137446	NA	-9.6667947769165	3.6556224822998
sc7786283	CS7	PriS	PriS	PriS	0.919538090062994	NA	-7.65353107452393	1.11583173274994
sc7786393	CS7	Amnion.Ecto	Ambiguous	Ambiguous	0.455151297534526	NA	-4.65638113021851	0.0778301954269409
sc7785814	CS7	Mesoderm	Mesoderm	Mesoderm	0.886738716447232	NA	-4.31588840484619	4.57973575592041
sc7786343	CS7	AdvMes	Ambiguous	Ambiguous	0.435870351128826	NA	-5.35686254501343	5.87055921554565
sc7786790	CS7	DE	Ambiguous	Ambiguous	0.15108052329009	NA	0.425048500299454	2.1002938747406
